order_id,order_date,product_name,category,quantity,unit_price,total_amount,customer_type,department,doctor_name,manufacturer,batch_number,expiry_date,payment_method,discount_rate,sales_rep,region,notes
ORD20220201000149,2022-02-01,复方甘草片,呼吸系统药物,4,144.69,561.4,个人,肿瘤科,医生91,制药厂14,B2023024921,2024-06-05,商业保险,0.97,代表11,北京市东城区,
ORD20241228000150,2024-12-28,吉非替尼片,抗肿瘤药物,12,188.79,2152.21,机构,外科,医生93,制药厂31,B2023956246,2027-05-21,医保,0.95,代表12,北京市东城区,
ORD20230330000151,2023-03-30,胸腺肽注射液,免疫调节药物,18,57.3,1021.09,机构,骨科,医生20,制药厂13,B2022854768,2025-11-12,自费,0.99,代表19,北京市海淀区,
ORD20231123000152,2023-11-23,卡马西平片,神经系统药物,16,145.31,2208.71,个人,儿科,医生93,制药厂35,B2023264015,2025-11-17,商业保险,0.95,代表21,北京市朝阳区,
ORD20220602000153,2022-06-02,奥司他韦胶囊,抗病毒药物,14,157.58,2007.57,个人,外科,医生91,制药厂10,B2022034583,2025-03-08,商业保险,0.91,代表15,北京市东城区,
ORD20240916000154,2024-09-16,伊马替尼片,抗肿瘤药物,18,57.08,986.34,个人,消化科,医生93,制药厂18,B2023385697,2025-09-28,医保,0.96,代表17,北京市西城区,
ORD20230103000155,2023-01-03,硝苯地平缓释片,心血管药物,8,83.41,613.9,机构,神经科,医生35,制药厂26,B2022217112,2025-06-25,自费,0.92,代表15,北京市丰台区,
ORD20230408000156,2023-04-08,谷维素片,神经系统药物,2,101.52,184.77,机构,消化科,医生61,制药厂4,B2023641154,2025-04-30,商业保险,0.91,代表6,北京市朝阳区,
ORD20240607000157,2024-06-07,吉非替尼片,抗肿瘤药物,4,304.64,1206.37,个人,妇科,医生89,制药厂37,B2023225441,2025-07-20,医保,0.99,代表30,北京市朝阳区,
ORD20230729000158,2023-07-29,布洛芬缓释胶囊,镇痛药物,11,35.11,347.59,个人,心血管科,医生10,制药厂20,B2022424939,2025-02-25,商业保险,0.9,代表27,北京市西城区,
ORD20231111000159,2023-11-11,维生素B族片,维生素,3,40.57,115.62,个人,外科,医生56,制药厂15,B2022206580,2025-10-30,商业保险,0.95,代表25,北京市丰台区,
ORD20240323000160,2024-03-23,右旋糖酐铁片,血液系统药物,9,14.15,124.8,机构,妇科,医生46,制药厂36,B2022978075,2026-06-27,医保,0.98,代表22,北京市丰台区,
ORD20220625000161,2022-06-25,右旋糖酐铁片,血液系统药物,3,121.73,332.32,机构,儿科,医生95,制药厂25,B2022826909,2023-11-29,医保,0.91,代表3,北京市朝阳区,
ORD20240629000162,2024-06-29,甲状腺片,内分泌药物,3,24.31,67.1,机构,外科,医生4,制药厂6,B2022912524,2026-10-01,商业保险,0.92,代表20,北京市东城区,
ORD20220126000163,2022-01-26,卡马西平片,神经系统药物,3,64.29,187.08,个人,肿瘤科,医生67,制药厂11,B2023767237,2024-08-20,医保,0.97,代表5,北京市东城区,
ORD20241006000164,2024-10-06,奥美拉唑肠溶胶囊,消化系统药物,9,33.41,282.65,个人,神经科,医生33,制药厂16,B2023859123,2027-02-13,商业保险,0.94,代表20,北京市海淀区,
ORD20221005000165,2022-10-05,谷维素片,神经系统药物,11,142.84,1539.82,机构,呼吸科,医生43,制药厂28,B2024093230,2024-10-28,自费,0.98,代表11,北京市丰台区,
ORD20230216000166,2023-02-16,藿香正气水,中成药,13,34.87,453.31,机构,肿瘤科,医生32,制药厂21,B2022975592,2024-12-10,自费,1.0,代表12,北京市朝阳区,
ORD20230214000167,2023-02-14,肾上腺素注射液,急救药品,18,142.71,2311.9,个人,呼吸科,医生38,制药厂45,B2022187703,2025-05-31,商业保险,0.9,代表16,北京市海淀区,
ORD20230511000168,2023-05-11,维生素B1片,神经系统药物,13,110.13,1302.84,机构,肿瘤科,医生52,制药厂35,B2023307853,2026-01-12,商业保险,0.91,代表2,北京市东城区,
ORD20220624000169,2022-06-24,阿托伐他汀钙片,心血管药物,12,102.06,1126.74,个人,肿瘤科,医生83,制药厂44,B2023667547,2025-03-12,自费,0.92,代表26,北京市西城区,
ORD20220721000170,2022-07-21,维生素B1片,神经系统药物,17,81.49,1329.92,个人,呼吸科,医生48,制药厂26,B2023199199,2025-06-24,医保,0.96,代表12,北京市朝阳区,
ORD20230829000171,2023-08-29,维生素C片,维生素,5,10.22,47.52,机构,妇科,医生67,制药厂31,B2022908801,2025-08-14,医保,0.93,代表15,北京市西城区,
ORD20230907000172,2023-09-07,阿莫西林胶囊,抗生素,11,13.16,138.97,个人,妇科,医生67,制药厂12,B2023423623,2026-07-31,自费,0.96,代表18,北京市西城区,
ORD20230420000173,2023-04-20,华法林钠片,血液系统药物,6,98.17,565.46,机构,内科,医生95,制药厂40,B2022518365,2025-07-05,商业保险,0.96,代表14,北京市西城区,备注28
ORD20230226000174,2023-02-26,谷维素片,神经系统药物,18,90.83,1504.14,个人,呼吸科,医生15,制药厂17,B2023729019,2025-01-24,商业保险,0.92,代表21,北京市东城区,
ORD20240314000175,2024-03-14,硝酸甘油片,急救药品,15,82.63,1189.87,机构,肿瘤科,医生76,制药厂6,B2023733194,2027-02-01,自费,0.96,代表4,北京市海淀区,
ORD20230110000176,2023-01-10,格列美脲片,内分泌药物,14,81.52,1095.63,机构,心血管科,医生24,制药厂32,B2023639804,2025-08-20,商业保险,0.96,代表30,北京市海淀区,
ORD20240929000177,2024-09-29,维生素B1片,神经系统药物,15,36.19,521.14,个人,呼吸科,医生18,制药厂13,B2024097290,2026-10-01,商业保险,0.96,代表17,北京市西城区,
ORD20241004000178,2024-10-04,鱼肝油,维生素,3,26.99,77.73,机构,内科,医生36,制药厂15,B2023385729,2026-05-17,医保,0.96,代表25,北京市西城区,
ORD20241011000179,2024-10-11,红霉素软膏,外用药,9,30.77,271.39,个人,呼吸科,医生70,制药厂14,B2023092677,2026-10-21,商业保险,0.98,代表27,北京市海淀区,
ORD20220308000180,2022-03-08,藿香正气水,中成药,3,58.8,165.82,个人,妇科,医生95,制药厂38,B2023776744,2023-07-06,商业保险,0.94,代表20,北京市西城区,
ORD20221013000181,2022-10-13,维生素K1注射液,血液系统药物,2,123.89,237.87,机构,肿瘤科,医生69,制药厂11,B2022835794,2025-04-10,自费,0.96,代表19,北京市东城区,
ORD20241119000182,2024-11-19,布洛芬缓释胶囊,镇痛药物,14,28.98,401.66,个人,儿科,医生32,制药厂10,B2023836277,2026-08-29,医保,0.99,代表25,北京市西城区,
ORD20230705000183,2023-07-05,伊马替尼片,抗肿瘤药物,3,218.83,630.23,机构,消化科,医生96,制药厂18,B2023787046,2024-10-07,自费,0.96,代表16,北京市东城区,
ORD20220710000184,2022-07-10,匹多莫德口服液,免疫调节药物,12,335.68,3987.88,机构,妇科,医生55,制药厂14,B2023275399,2025-01-07,自费,0.99,代表27,北京市东城区,
ORD20220925000185,2022-09-25,地塞米松注射液,急救药品,2,161.89,291.4,机构,内科,医生16,制药厂11,B2023138479,2025-06-27,医保,0.9,代表14,北京市海淀区,
ORD20220928000186,2022-09-28,塞来昔布胶囊,镇痛药物,9,32.26,264.21,机构,外科,医生48,制药厂43,B2023673711,2024-10-01,医保,0.91,代表13,北京市东城区,
ORD20230425000187,2023-04-25,维生素C片,维生素,1,36.67,33.74,个人,肿瘤科,医生29,制药厂34,B2023758291,2024-07-12,医保,0.92,代表1,北京市东城区,
ORD20240514000188,2024-05-14,胸腺肽注射液,免疫调节药物,8,264.97,1992.57,个人,神经科,医生48,制药厂20,B2022367270,2025-08-26,医保,0.94,代表21,北京市海淀区,
ORD20220118000189,2022-01-18,肾上腺素注射液,急救药品,7,99.22,666.76,机构,肿瘤科,医生88,制药厂29,B2022562420,2023-06-22,医保,0.96,代表5,北京市朝阳区,
ORD20240226000190,2024-02-26,胰岛素注射液,内分泌药物,5,54.03,248.54,个人,妇科,医生71,制药厂39,B2023545668,2026-12-17,商业保险,0.92,代表1,北京市东城区,
ORD20241109000191,2024-11-09,布地奈德混悬液,呼吸系统药物,2,51.38,100.7,机构,心血管科,医生15,制药厂16,B2023282163,2026-07-12,商业保险,0.98,代表29,北京市朝阳区,
ORD20231011000192,2023-10-11,复方消化酶胶囊,消化系统药物,19,130.51,2330.91,个人,呼吸科,医生99,制药厂5,B2022052106,2026-04-22,医保,0.94,代表9,北京市海淀区,
ORD20220504000193,2022-05-04,华法林钠片,血液系统药物,17,80.93,1348.29,机构,外科,医生82,制药厂35,B2023383501,2024-07-10,自费,0.98,代表3,北京市东城区,
ORD20230221000194,2023-02-21,维生素K1注射液,血液系统药物,13,85.09,1061.92,个人,骨科,医生90,制药厂28,B2023874909,2025-12-17,医保,0.96,代表8,北京市朝阳区,
ORD20220826000195,2022-08-26,感冒清热颗粒,中成药,6,53.3,291.02,个人,内科,医生21,制药厂32,B2022899568,2025-08-19,商业保险,0.91,代表26,北京市东城区,
ORD20220917000196,2022-09-17,左旋咪唑片,免疫调节药物,4,379.82,1488.89,机构,心血管科,医生35,制药厂34,B2022175308,2023-10-17,商业保险,0.98,代表19,北京市朝阳区,
ORD20241112000197,2024-11-12,二甲双胍片,内分泌药物,19,79.95,1397.53,机构,外科,医生74,制药厂44,B2023862889,2026-04-22,医保,0.92,代表24,北京市丰台区,备注2
ORD20230516000198,2023-05-16,青霉素注射液,抗生素,5,60.96,280.42,机构,妇科,医生42,制药厂16,B2023076241,2024-06-20,自费,0.92,代表27,北京市朝阳区,
ORD20220902000199,2022-09-02,红霉素软膏,外用药,17,13.07,222.19,个人,呼吸科,医生37,制药厂50,B2022806362,2024-10-16,医保,1.0,代表18,北京市西城区,
ORD20230215000200,2023-02-15,加巴喷丁胶囊,神经系统药物,8,113.54,862.9,机构,妇科,医生94,制药厂35,B2023955016,2025-10-12,医保,0.95,代表1,北京市西城区,
ORD20231211000201,2023-12-11,紫杉醇注射液,抗肿瘤药物,1,477.95,468.39,机构,外科,医生27,制药厂34,B2022617878,2025-12-30,自费,0.98,代表2,北京市海淀区,
ORD20220710000202,2022-07-10,头孢克肟胶囊,抗生素,17,135.62,2167.21,机构,外科,医生75,制药厂7,B2023303187,2024-07-25,商业保险,0.94,代表27,北京市西城区,
ORD20220508000203,2022-05-08,维生素B族片,维生素,9,15.65,139.44,机构,神经科,医生58,制药厂18,B2022602223,2024-06-13,医保,0.99,代表5,北京市丰台区,
ORD20220805000204,2022-08-05,复方消化酶胶囊,消化系统药物,14,75.25,958.69,个人,呼吸科,医生40,制药厂30,B2022682964,2024-08-05,医保,0.91,代表6,北京市东城区,
ORD20220324000205,2022-03-24,孟鲁司特钠片,呼吸系统药物,8,30.77,246.16,个人,骨科,医生34,制药厂12,B2022087625,2024-05-02,自费,1.0,代表18,北京市丰台区,
ORD20240804000206,2024-08-04,阿托伐他汀钙片,心血管药物,2,27.0,52.92,个人,妇科,医生52,制药厂24,B2023762376,2026-03-19,商业保险,0.98,代表19,北京市东城区,
ORD20220603000207,2022-06-03,阿莫西林胶囊,抗生素,15,37.69,554.04,机构,外科,医生6,制药厂30,B2022133752,2023-09-05,商业保险,0.98,代表14,北京市西城区,
ORD20240223000208,2024-02-23,伊马替尼片,抗肿瘤药物,7,127.76,885.38,机构,呼吸科,医生20,制药厂3,B2023585026,2025-11-30,商业保险,0.99,代表10,北京市西城区,
ORD20240908000209,2024-09-08,阿莫西林胶囊,抗生素,5,49.17,231.1,个人,消化科,医生3,制药厂25,B2024016883,2027-06-28,自费,0.94,代表18,北京市西城区,
ORD20241025000210,2024-10-25,胰岛素注射液,内分泌药物,1,47.86,44.51,个人,骨科,医生8,制药厂31,B2023366856,2026-06-06,商业保险,0.93,代表8,北京市海淀区,
ORD20230509000211,2023-05-09,谷维素片,神经系统药物,8,116.97,898.33,机构,儿科,医生23,制药厂16,B2023526210,2025-06-09,商业保险,0.96,代表23,北京市东城区,
ORD20220227000212,2022-02-27,左旋咪唑片,免疫调节药物,19,476.4,8236.96,机构,消化科,医生40,制药厂12,B2023261621,2023-09-07,医保,0.91,代表2,北京市海淀区,
ORD20220210000213,2022-02-10,创可贴,外用药,20,5.03,92.55,机构,儿科,医生42,制药厂4,B2022063420,2023-06-23,商业保险,0.92,代表23,北京市海淀区,
ORD20241213000214,2024-12-13,利巴韦林片,抗病毒药物,12,192.9,2245.36,机构,肿瘤科,医生13,制药厂22,B2022786285,2027-10-22,医保,0.97,代表6,北京市西城区,
ORD20240924000215,2024-09-24,吉非替尼片,抗肿瘤药物,18,128.39,2241.69,机构,妇科,医生86,制药厂38,B2024093872,2027-06-14,自费,0.97,代表10,北京市东城区,
ORD20220104000216,2022-01-04,匹多莫德口服液,免疫调节药物,19,432.84,7401.56,机构,肿瘤科,医生29,制药厂41,B2023452705,2024-09-11,自费,0.9,代表5,北京市东城区,
ORD20230503000217,2023-05-03,甲状腺片,内分泌药物,3,33.5,98.49,机构,呼吸科,医生2,制药厂17,B2022545088,2026-03-19,商业保险,0.98,代表3,北京市东城区,
ORD20220810000218,2022-08-10,转移因子口服液,免疫调节药物,15,71.67,1042.8,机构,呼吸科,医生49,制药厂23,B2023407149,2024-01-27,医保,0.97,代表27,北京市西城区,
ORD20230407000219,2023-04-07,复方消化酶胶囊,消化系统药物,2,20.32,37.8,机构,外科,医生10,制药厂22,B2022447151,2025-02-26,医保,0.93,代表24,北京市朝阳区,
ORD20220710000220,2022-07-10,胰岛素注射液,内分泌药物,14,108.63,1505.61,机构,儿科,医生7,制药厂7,B2022854367,2023-12-25,医保,0.99,代表14,北京市丰台区,
ORD20230628000221,2023-06-28,吉非替尼片,抗肿瘤药物,4,183.83,661.79,机构,儿科,医生7,制药厂24,B2022018005,2026-02-02,医保,0.9,代表10,北京市丰台区,
ORD20220718000222,2022-07-18,头孢克肟胶囊,抗生素,10,33.92,339.2,个人,骨科,医生51,制药厂31,B2023265341,2024-11-13,医保,1.0,代表21,北京市丰台区,
ORD20240130000223,2024-01-30,曲马多片,镇痛药物,15,61.72,833.22,机构,骨科,医生29,制药厂18,B2023452009,2026-04-24,医保,0.9,代表25,北京市朝阳区,
ORD20231206000224,2023-12-06,华法林钠片,血液系统药物,19,145.9,2550.33,机构,消化科,医生54,制药厂35,B2023768779,2025-02-05,商业保险,0.92,代表29,北京市海淀区,
ORD20220611000225,2022-06-11,维生素C片,维生素,17,27.59,459.65,个人,外科,医生97,制药厂29,B2022453738,2025-05-04,医保,0.98,代表26,北京市海淀区,
ORD20240517000226,2024-05-17,美托洛尔片,心血管药物,5,38.27,187.52,机构,外科,医生12,制药厂25,B2023437510,2026-02-05,商业保险,0.98,代表11,北京市东城区,
ORD20220126000227,2022-01-26,华法林钠片,血液系统药物,5,25.75,117.16,个人,外科,医生73,制药厂50,B2022265687,2024-09-19,商业保险,0.91,代表29,北京市东城区,
ORD20230625000228,2023-06-25,鱼肝油,维生素,16,30.74,442.66,机构,儿科,医生80,制药厂39,B2023757581,2025-04-02,医保,0.9,代表13,北京市东城区,
ORD20220411000229,2022-04-11,匹多莫德口服液,免疫调节药物,12,464.38,5015.3,机构,骨科,医生63,制药厂45,B2023762609,2024-02-15,医保,0.9,代表5,北京市东城区,
ORD20240626000230,2024-06-26,右旋糖酐铁片,血液系统药物,14,47.72,641.36,个人,呼吸科,医生28,制药厂27,B2023908937,2025-09-25,商业保险,0.96,代表28,北京市东城区,
ORD20241121000231,2024-11-21,维生素K1注射液,血液系统药物,17,19.19,306.66,个人,儿科,医生25,制药厂13,B2022155087,2027-05-11,医保,0.94,代表15,北京市朝阳区,
ORD20230212000232,2023-02-12,加巴喷丁胶囊,神经系统药物,17,125.29,2002.13,个人,妇科,医生48,制药厂32,B2023538308,2024-06-17,医保,0.94,代表28,北京市西城区,
ORD20231218000233,2023-12-18,格列美脲片,内分泌药物,9,127.27,1111.07,个人,骨科,医生4,制药厂25,B2022133669,2026-11-22,商业保险,0.97,代表25,北京市海淀区,
ORD20230407000234,2023-04-07,顺铂注射液,抗肿瘤药物,14,171.09,2275.5,个人,呼吸科,医生17,制药厂42,B2022451138,2026-03-05,医保,0.95,代表9,北京市丰台区,
ORD20230918000235,2023-09-18,左旋咪唑片,免疫调节药物,13,240.71,3097.94,机构,妇科,医生60,制药厂20,B2023749530,2025-12-31,商业保险,0.99,代表13,北京市丰台区,
ORD20241113000236,2024-11-13,吉非替尼片,抗肿瘤药物,20,302.66,5811.07,个人,呼吸科,医生9,制药厂22,B2022716327,2026-09-14,自费,0.96,代表9,北京市东城区,
ORD20241125000237,2024-11-25,维生素K1注射液,血液系统药物,20,135.96,2556.05,个人,内科,医生84,制药厂32,B2022765250,2026-10-18,自费,0.94,代表13,北京市西城区,
ORD20230124000238,2023-01-24,格列美脲片,内分泌药物,16,106.08,1680.31,机构,消化科,医生39,制药厂11,B2023693967,2025-12-11,自费,0.99,代表4,北京市西城区,
ORD20230614000239,2023-06-14,胸腺肽注射液,免疫调节药物,11,476.12,5080.2,机构,妇科,医生96,制药厂20,B2023086428,2025-01-26,自费,0.97,代表9,北京市丰台区,
ORD20220830000240,2022-08-30,感冒清热颗粒,中成药,19,131.3,2394.91,个人,呼吸科,医生25,制药厂33,B2022317253,2025-05-26,商业保险,0.96,代表10,北京市西城区,
ORD20221105000241,2022-11-05,多潘立酮片,消化系统药物,19,57.97,1090.42,个人,神经科,医生92,制药厂12,B2024002324,2025-02-15,自费,0.99,代表11,北京市海淀区,
ORD20220429000242,2022-04-29,青霉素注射液,抗生素,6,48.29,278.15,机构,外科,医生17,制药厂40,B2023128035,2023-10-08,自费,0.96,代表14,北京市西城区,
ORD20220319000243,2022-03-19,云南白药气雾剂,外用药,1,37.88,37.5,个人,内科,医生87,制药厂1,B2023615076,2024-09-12,医保,0.99,代表23,北京市东城区,
ORD20220730000244,2022-07-30,钙片,维生素,2,12.52,23.29,机构,消化科,医生77,制药厂34,B2022878105,2024-05-22,商业保险,0.93,代表5,北京市东城区,
ORD20240930000245,2024-09-30,格列美脲片,内分泌药物,13,33.08,387.04,个人,妇科,医生94,制药厂2,B2023519267,2026-05-17,医保,0.9,代表4,北京市东城区,
ORD20220318000246,2022-03-18,钙片,维生素,20,39.71,714.78,个人,内科,医生7,制药厂45,B2022307828,2023-05-06,自费,0.9,代表13,北京市朝阳区,
ORD20240829000247,2024-08-29,胸腺肽注射液,免疫调节药物,1,142.47,132.5,个人,消化科,医生35,制药厂40,B2023563247,2027-07-07,自费,0.93,代表27,北京市朝阳区,
ORD20220830000248,2022-08-30,谷维素片,神经系统药物,16,119.87,1764.49,机构,消化科,医生26,制药厂23,B2023817713,2024-03-21,自费,0.92,代表6,北京市朝阳区,
